Vehicle_ID,Type,Current_Latitude,Current_Longitude,Battery_Percentage,Status,Last_Assigned_Time
VEH00295,EV,41.89906604940212,-87.62966456290573,52.0,Idle,2025-04-01 23:55:02
VEH00296,EV,41.902766553168206,-87.6327136386404,29.0,Idle,2025-04-01 21:32:47
VEH00297,EV,41.9036470898933,-87.67629890580115,62.0,Idle,2025-04-01 20:49:23
VEH00298,EV,41.91790807691638,-87.63302230321996,53.0,Idle,2025-04-01 21:58:04
VEH00299,EV,41.87839593816591,-87.66230927584955,91.0,Idle,2025-04-01 18:47:31
VEH00300,EV,41.90139815658537,-87.63475403313527,35.0,Idle,2025-04-01 18:30:00
VEH00301,EV,41.980554649413385,-87.89865750426561,21.0,Idle,2025-04-01 19:43:34
VEH00302,EV,41.88553613831067,-87.62277152568109,20.0,Idle,2025-04-01 17:00:35
VEH00303,EV,41.795495785360906,-87.76805289562084,76.0,Idle,2025-04-01 21:25:47
VEH00304,EV,41.94773053414592,-87.65495410319838,82.0,Idle,2025-04-01 21:58:43
VEH00305,EV,41.984483379733334,-87.91732788719459,44.0,Idle,2025-04-01 22:00:56
VEH00306,EV,41.78863970893924,-87.75139749940293,32.0,Idle,2025-04-01 21:23:14
VEH00307,EV,41.92714539608907,-87.64938200938622,45.0,Idle,2025-04-01 20:26:13
VEH00308,EV,41.89366833431319,-87.61619061580254,62.0,Idle,2025-04-01 17:35:13
VEH00309,EV,41.89611373444643,-87.63490909459595,46.0,Idle,2025-04-01 23:50:36
VEH00310,EV,41.898307585900284,-87.63029904895605,91.0,Idle,2025-04-01 20:34:40
VEH00311,EV,41.880213994008926,-87.63130885543106,74.0,Idle,2025-04-01 22:54:49
VEH00312,EV,41.902786176159594,-87.63162020694807,66.0,Idle,2025-04-01 17:58:07
VEH00313,EV,41.98055845082986,-87.91132847897349,82.0,Idle,2025-04-01 20:15:50
VEH00314,EV,41.84588333650896,-87.62073032298106,99.0,Idle,2025-04-01 22:02:01
VEH00315,EV,41.92554112769242,-87.64869026154153,73.0,Idle,2025-04-01 21:55:04
VEH00316,EV,41.886920421246934,-87.61566923324891,56.0,Idle,2025-04-01 20:52:34
VEH00317,EV,41.9007633497359,-87.63125595890045,92.0,Idle,2025-04-01 20:16:43
VEH00318,EV,41.814101793997345,-87.61979739871846,65.0,Idle,2025-04-01 22:22:25
VEH00319,EV,41.86285896654733,-87.61288260704767,59.0,Idle,2025-04-01 17:01:28
VEH00320,EV,41.89631594563427,-87.61715149151982,49.0,Idle,2025-04-01 23:03:35
VEH00321,EV,41.90014215046012,-87.63602130895791,55.0,Idle,2025-04-01 20:49:47
VEH00322,EV,41.874844976221596,-87.66292260875119,92.0,Idle,2025-04-01 17:43:10
VEH00323,EV,41.98147646049846,-87.90035622001966,80.0,Idle,2025-04-01 20:04:16
VEH00324,EV,41.89320068810844,-87.62524522532212,64.0,Idle,2025-04-01 19:26:35
VEH00325,EV,41.89670551632803,-87.62402322568158,20.0,Idle,2025-04-01 22:45:54
VEH00326,EV,41.89025084448071,-87.61226245517902,80.0,Idle,2025-04-01 21:18:53
VEH00327,EV,41.89143782314595,-87.6276171109066,90.0,Idle,2025-04-01 22:35:30
VEH00328,EV,41.7662851274251,-87.61606446101825,70.0,Idle,2025-04-01 19:36:49
VEH00329,EV,41.942782105490664,-87.65720996920265,21.0,Idle,2025-04-01 20:29:00
VEH00330,EV,41.89615230768028,-87.63201226994263,94.0,Idle,2025-04-01 19:56:22
VEH00331,EV,41.79310549078443,-87.59481330234658,72.0,Idle,2025-04-01 17:26:09
VEH00332,EV,41.89530826338338,-87.62920762548454,48.0,Idle,2025-04-01 22:37:46
VEH00333,EV,41.87903338950036,-87.63231519817657,85.0,Idle,2025-04-01 17:21:33
VEH00334,EV,41.888962879067904,-87.62472107465145,58.0,Idle,2025-04-01 18:16:14
VEH00335,EV,41.888319600145216,-87.6271130940044,70.0,Idle,2025-04-01 23:11:03
VEH00336,EV,41.981451617762694,-87.90175976507396,86.0,Idle,2025-04-01 18:13:26
VEH00337,EV,41.87455380998971,-87.62244728002923,64.0,Idle,2025-04-01 17:34:12
VEH00338,EV,41.97783731709314,-87.90278233244378,44.0,Idle,2025-04-01 18:48:37
VEH00339,EV,41.879322757910295,-87.64379805716328,37.0,Idle,2025-04-01 20:10:31
VEH00340,EV,41.97958623089119,-87.91470977192287,24.0,Idle,2025-04-01 17:53:13
VEH00341,EV,41.91840489601203,-87.65280163633872,55.0,Idle,2025-04-01 19:51:26
VEH00342,EV,41.894940127077156,-87.62143940579325,97.0,Idle,2025-04-01 21:17:05
VEH00343,EV,41.8711854050824,-87.66435670392963,53.0,Idle,2025-04-01 21:43:22
VEH00344,EV,41.89891740275886,-87.63200476578858,33.0,Idle,2025-04-01 17:01:49
VEH00345,EV,41.939804015665686,-87.65937730001788,58.0,Idle,2025-04-01 19:46:02
VEH00346,EV,41.98395475776719,-87.91526313848195,91.0,Idle,2025-04-01 17:59:53
VEH00347,EV,41.710667539908385,-87.5344708634778,66.0,Idle,2025-04-01 23:10:08
VEH00348,EV,41.987161208589114,-87.66156961480053,93.0,Idle,2025-04-01 17:01:08
VEH00349,EV,41.983339935692435,-87.90135653833767,55.0,Idle,2025-04-01 20:32:38
VEH00350,EV,41.889524308917494,-87.62546961562273,23.0,Idle,2025-04-01 23:17:09
VEH00351,EV,41.79213801389343,-87.76780030193866,26.0,Idle,2025-04-01 19:36:31
VEH00352,EV,41.781665229167885,-87.64314756731368,39.0,Idle,2025-04-01 18:29:49
VEH00353,EV,41.89463554639937,-87.61998304695054,61.0,Idle,2025-04-01 20:41:07
VEH00354,EV,41.90015722593364,-87.62881402986683,95.0,Idle,2025-04-01 20:30:32
VEH00355,EV,41.78988803159674,-87.5888278663844,75.0,Idle,2025-04-01 18:55:28
VEH00356,EV,41.9780910921161,-87.9102768162715,39.0,Idle,2025-04-01 19:08:58
VEH00357,EV,41.97617672123403,-87.90134124538557,75.0,Idle,2025-04-01 22:44:09
VEH00358,EV,41.89759393418024,-87.63197262247824,36.0,Idle,2025-04-01 17:37:10
VEH00359,EV,41.90507871361579,-87.67292313556314,54.0,Idle,2025-04-01 20:06:20
VEH00360,EV,41.98241372024682,-87.66376887871064,31.0,Idle,2025-04-01 23:16:51
VEH00361,EV,41.92444750995014,-87.65293077141506,32.0,Idle,2025-04-01 21:21:48
VEH00362,EV,41.88215189144853,-87.63352459844828,57.0,Idle,2025-04-01 20:59:03
VEH00363,EV,41.98017617781206,-87.9039654667371,59.0,Idle,2025-04-01 22:53:40
VEH00364,EV,41.92348335340961,-87.70328414232833,72.0,Idle,2025-04-01 18:17:25
VEH00365,EV,41.882064268243944,-87.65859329549187,53.0,Idle,2025-04-01 17:14:02
VEH00366,EV,41.97859584910702,-87.91793614365244,60.0,Idle,2025-04-01 17:01:00
VEH00367,EV,41.983545514981955,-87.91052320588894,96.0,Idle,2025-04-01 17:40:36
VEH00368,EV,41.85616773401742,-87.61673583363012,42.0,Idle,2025-04-01 23:57:27
VEH00369,EV,41.88157426035688,-87.62715250197647,89.0,Idle,2025-04-01 17:30:24
VEH00370,EV,41.98340471926392,-87.80643795148968,41.0,Idle,2025-04-01 18:38:14
VEH00371,EV,41.984184247595486,-87.91376347166977,51.0,Idle,2025-04-01 21:19:31
VEH00372,EV,41.98059027478322,-87.91548291527917,62.0,Idle,2025-04-01 18:37:25
VEH00373,EV,41.88045260426545,-87.62929211762048,79.0,Idle,2025-04-01 19:18:18
VEH00374,EV,41.87951471457004,-87.6229303630667,100.0,Idle,2025-04-01 17:23:48
VEH00375,EV,41.879313313066675,-87.63943912833443,85.0,Idle,2025-04-01 17:55:20
VEH00376,EV,41.846625261058,-87.62358652397162,34.0,Idle,2025-04-01 22:38:05
VEH00377,EV,41.879447424812454,-87.63625277917538,65.0,Idle,2025-04-01 21:08:57
VEH00378,EV,41.97871599224329,-87.9053826881457,59.0,Idle,2025-04-01 21:03:58
VEH00379,EV,41.88064189612474,-87.6339874127184,28.0,Idle,2025-04-01 19:32:41
VEH00380,EV,41.88037524841963,-87.62972175569257,98.0,Idle,2025-04-01 18:22:00
VEH00381,EV,41.89812051067756,-87.6217748029012,89.0,Idle,2025-04-01 19:32:50
VEH00382,EV,41.90284035899269,-87.63711799440793,61.0,Idle,2025-04-01 20:13:55
VEH00383,EV,41.88224355431626,-87.63655186734172,54.0,Idle,2025-04-01 20:44:46
VEH00384,EV,41.898429016182455,-87.67608864092462,58.0,Idle,2025-04-01 21:08:26
VEH00385,EV,41.895214185627076,-87.63103504459647,29.0,Idle,2025-04-01 22:12:26
VEH00386,EV,41.87011635268658,-87.6629736453612,48.0,Idle,2025-04-01 19:42:56
VEH00387,EV,41.88745512532257,-87.61615819207861,23.0,Idle,2025-04-01 18:26:26
VEH00388,EV,41.97728154404792,-87.90723071327898,54.0,Idle,2025-04-01 22:14:59
VEH00389,EV,41.89687157910973,-87.624815388034,53.0,Idle,2025-04-01 19:32:21
VEH00390,EV,41.87933043692709,-87.62677719585275,89.0,Idle,2025-04-01 20:28:41
VEH00391,EV,41.764823500678006,-87.61840442064135,88.0,Idle,2025-04-01 23:46:08
VEH00392,EV,41.797158890103425,-87.59510299286605,70.0,Idle,2025-04-01 18:56:21
VEH00393,EV,41.893410160202755,-87.62972921166941,79.0,Idle,2025-04-01 17:51:55
VEH00394,EV,41.88941814573343,-87.62261497823614,45.0,Idle,2025-04-01 20:46:49
VEH00395,EV,41.89679367066161,-87.63421038789193,63.0,Idle,2025-04-01 19:30:51
VEH00396,EV,41.87956440306163,-87.63393947957934,46.0,Idle,2025-04-01 21:54:42
VEH00397,EV,41.90064748152611,-87.62923316531628,33.0,Idle,2025-04-01 22:13:11
VEH00398,EV,41.97795418371027,-87.91481079921661,63.0,Idle,2025-04-01 17:13:14
VEH00399,EV,41.86029768442172,-87.62391573784873,95.0,Idle,2025-04-01 18:18:01
VEH00400,EV,41.920210448297695,-87.69913939024671,38.0,Idle,2025-04-01 22:01:17
VEH00401,EV,41.895661907726506,-87.61014214862408,35.0,Idle,2025-04-01 18:38:13
VEH00402,EV,41.88768439147702,-87.64687803963352,43.0,Idle,2025-04-01 17:14:32
VEH00403,EV,41.788413490967514,-87.76626659323932,27.0,Idle,2025-04-01 17:03:16
VEH00404,EV,41.8765845174415,-87.62688944337762,79.0,Idle,2025-04-01 18:05:14
VEH00405,EV,41.975528647583005,-87.90192656076007,31.0,Idle,2025-04-01 20:19:22
VEH00406,EV,41.881958678203844,-87.63152422841253,34.0,Idle,2025-04-01 21:56:16
VEH00407,EV,41.98982083394727,-87.66456343060577,27.0,Idle,2025-04-01 18:09:54
VEH00408,EV,41.97560956812467,-87.90040413136546,36.0,Idle,2025-04-01 21:31:02
VEH00409,EV,41.90018031406319,-87.63535278054286,83.0,Idle,2025-04-01 19:36:51
VEH00410,EV,41.87631082961434,-87.61963312494316,47.0,Idle,2025-04-01 22:11:24
VEH00411,EV,41.88107857227471,-87.62543998625848,71.0,Idle,2025-04-01 21:08:24
VEH00412,EV,41.8257861560447,-87.59816730262908,51.0,Idle,2025-04-01 22:05:46
VEH00413,EV,41.94752195571524,-87.66001490089408,66.0,Idle,2025-04-01 18:42:34
VEH00414,EV,41.890294173382955,-87.623333449921,49.0,Idle,2025-04-01 19:11:29
VEH00415,EV,41.979940055701164,-87.91433456067766,32.0,Idle,2025-04-01 23:31:43
VEH00416,EV,41.978210141369,-87.90431318687129,71.0,Idle,2025-04-01 21:14:34
VEH00417,EV,41.98746382711725,-87.66102915470042,98.0,Idle,2025-04-01 19:24:28
VEH00418,EV,41.90406288946051,-87.63560814349668,92.0,Idle,2025-04-01 19:15:39
VEH00419,EV,41.882422318719016,-87.64012489697205,40.0,Idle,2025-04-01 22:46:18
VEH00420,EV,41.98227573651089,-87.91569230212355,96.0,Idle,2025-04-01 18:16:09
VEH00421,EV,41.90271486072529,-87.67830272178344,93.0,Idle,2025-04-01 18:06:47
VEH00422,EV,41.89626608136626,-87.62186987749351,71.0,Idle,2025-04-01 20:56:11
VEH00423,EV,41.900593032320664,-87.62545337517442,94.0,Idle,2025-04-01 23:00:22
VEH00424,EV,41.987750612634194,-87.80034007831999,91.0,Idle,2025-04-01 17:44:34
VEH00425,EV,41.97600930017985,-87.9117718290063,35.0,Idle,2025-04-01 17:08:09
VEH00426,EV,41.66295025062271,-87.53644997756386,73.0,Idle,2025-04-01 20:53:57
VEH00427,EV,41.9014882510987,-87.62888676988777,58.0,Idle,2025-04-01 20:13:31
VEH00428,EV,41.88161180821084,-87.62384675468473,73.0,Idle,2025-04-01 21:22:23
VEH00429,EV,41.70476525571052,-87.62197851884594,59.0,Idle,2025-04-01 18:09:37
VEH00430,EV,41.878859362758114,-87.6388231848574,85.0,Idle,2025-04-01 19:05:21
VEH00431,EV,41.885257205359174,-87.63158966833294,65.0,Idle,2025-04-01 21:05:30
VEH00432,EV,41.9031733018837,-87.6347093688748,83.0,Idle,2025-04-01 17:31:39
VEH00433,EV,41.9068517363058,-87.6289215401111,95.0,Idle,2025-04-01 20:38:17
VEH00434,EV,41.897150250358145,-87.6333534328589,31.0,Idle,2025-04-01 19:04:49
VEH00435,EV,41.90454373083877,-87.63046911695574,32.0,Idle,2025-04-01 23:14:55
VEH00436,EV,41.882623486335284,-87.61753258029634,73.0,Idle,2025-04-01 22:12:06
VEH00437,EV,41.90404401622441,-87.63095248229733,61.0,Idle,2025-04-01 18:44:30
VEH00438,EV,41.882002824309204,-87.62526946037211,25.0,Idle,2025-04-01 21:17:37
VEH00439,EV,41.90372253763557,-87.632572471247,46.0,Idle,2025-04-01 17:02:45
VEH00440,EV,41.981779943393754,-87.91732416700737,24.0,Idle,2025-04-01 22:32:54
VEH00441,EV,41.975555404720936,-87.90067972040603,71.0,Idle,2025-04-01 21:14:38
VEH00442,EV,41.881259279111006,-87.62851041192596,68.0,Idle,2025-04-01 22:17:49
VEH00443,EV,41.87828969061493,-87.62796395616414,75.0,Idle,2025-04-01 17:02:37
VEH00444,EV,41.85629266846631,-87.6179362801079,88.0,Idle,2025-04-01 19:58:32
VEH00445,EV,41.88435451913271,-87.65720532353707,21.0,Idle,2025-04-01 23:02:32
VEH00446,EV,41.88185728702099,-87.63545090089778,95.0,Idle,2025-04-01 22:50:38
VEH00447,EV,41.78957134278052,-87.76812107436413,76.0,Idle,2025-04-01 21:34:48
VEH00448,EV,41.855874833164826,-87.61463148130024,95.0,Idle,2025-04-01 21:44:23
VEH00449,EV,41.979825047598354,-87.90349736993156,25.0,Idle,2025-04-01 22:18:10
VEH00450,EV,41.90216475719698,-87.63026975163294,95.0,Idle,2025-04-01 18:08:17
VEH00451,EV,41.812925502531506,-87.59328880445477,69.0,Idle,2025-04-01 21:06:04
VEH00452,EV,41.97912204066876,-87.91760100372794,33.0,Idle,2025-04-01 18:54:25
VEH00453,EV,41.87490530012433,-87.64339191306868,82.0,Idle,2025-04-01 21:12:30
VEH00454,EV,41.88303847409349,-87.62525080469406,60.0,Idle,2025-04-01 19:41:49
VEH00455,EV,41.98155569148096,-87.91775436628082,34.0,Idle,2025-04-01 18:32:07
VEH00456,EV,41.896999595241596,-87.63361274218627,56.0,Idle,2025-04-01 20:23:20
VEH00457,EV,41.87810148661351,-87.62079217885544,93.0,Idle,2025-04-01 20:36:34
VEH00458,EV,41.901962080157226,-87.62302010187682,94.0,Idle,2025-04-01 17:51:20
VEH00459,EV,41.89859943061501,-87.62937970949412,52.0,Idle,2025-04-01 22:05:43
VEH00460,EV,41.8783146369532,-87.6214611649715,63.0,Idle,2025-04-01 17:20:15
VEH00461,EV,41.8827250380083,-87.63378605848455,95.0,Idle,2025-04-01 23:20:28
VEH00462,EV,41.96652752975756,-87.65351822243139,38.0,Idle,2025-04-01 18:57:33
VEH00463,EV,41.97973993881539,-87.72085364647538,61.0,Idle,2025-04-01 20:26:26
VEH00464,EV,41.926350648702254,-87.64502862224921,20.0,Idle,2025-04-01 19:48:00
VEH00465,EV,41.90285905099862,-87.63264678312379,62.0,Idle,2025-04-01 17:20:31
VEH00466,EV,41.78341332685457,-87.75279870281886,61.0,Idle,2025-04-01 18:52:22
VEH00467,EV,41.97898063326223,-87.90200052907797,55.0,Idle,2025-04-01 23:31:01
VEH00468,EV,41.89419330540132,-87.62255072489963,28.0,Idle,2025-04-01 17:32:05
VEH00469,EV,41.920213560874345,-87.64833445761947,64.0,Idle,2025-04-01 23:29:12
VEH00470,EV,41.90611125442068,-87.62918065251458,68.0,Idle,2025-04-01 21:00:35
VEH00471,EV,41.888445014531406,-87.61658593222683,90.0,Idle,2025-04-01 23:38:12
VEH00472,EV,41.984496641332065,-87.91153635934768,91.0,Idle,2025-04-01 21:38:48
VEH00473,EV,41.95142698858527,-87.68400215671785,63.0,Idle,2025-04-01 20:34:13
VEH00474,EV,41.88183035203257,-87.62206749529254,37.0,Idle,2025-04-01 17:13:21
VEH00475,EV,41.98427782016164,-87.9100630121697,62.0,Idle,2025-04-01 17:53:20
VEH00476,EV,41.85617966612198,-87.61467813403877,62.0,Idle,2025-04-01 23:09:52
VEH00477,EV,41.859317587303394,-87.6182583315188,67.0,Idle,2025-04-01 19:20:14
VEH00478,EV,41.889291973672314,-87.61812444321812,58.0,Idle,2025-04-01 22:31:24
VEH00479,EV,41.89340229199555,-87.61993824334832,48.0,Idle,2025-04-01 20:19:08
VEH00480,EV,41.902114948537616,-87.6326877821772,63.0,Idle,2025-04-01 22:53:23
VEH00481,EV,41.97940592533916,-87.90082163829315,86.0,Idle,2025-04-01 20:00:37
VEH00482,EV,41.903328486401676,-87.6775828028787,78.0,Idle,2025-04-01 21:57:38
VEH00483,EV,41.979921357143866,-87.90377727687616,73.0,Idle,2025-04-01 22:13:40
VEH00484,EV,41.876806484276976,-87.66297211885126,68.0,Idle,2025-04-01 20:33:42
VEH00485,EV,41.89621673439872,-87.6245699741659,52.0,Idle,2025-04-01 23:38:40
VEH00486,EV,41.8908693182038,-87.61464106013622,36.0,Idle,2025-04-01 21:19:29
VEH00487,EV,41.88490028681733,-87.6173796279733,36.0,Idle,2025-04-01 19:36:15
VEH00488,EV,41.8590128181262,-87.61864542454727,52.0,Idle,2025-04-01 22:05:33
VEH00489,EV,41.97650359130198,-87.90471389496818,90.0,Idle,2025-04-01 21:33:44
VEH00490,EV,41.97896314687076,-87.89940588993572,92.0,Idle,2025-04-01 17:39:39
VEH00491,EV,41.920185671022146,-87.65149756304531,92.0,Idle,2025-04-01 17:23:29
VEH00492,EV,41.79694640094302,-87.77165802840011,54.0,Idle,2025-04-01 19:32:05
VEH00493,EV,41.97657359951924,-87.89911001121939,66.0,Idle,2025-04-01 20:43:58
VEH00494,EV,41.87541601964581,-87.71019411463509,59.0,Idle,2025-04-01 22:02:44
VEH00495,EV,41.878220109814364,-87.63528852396335,38.0,Idle,2025-04-01 20:38:40
VEH00496,EV,41.93801102888454,-87.71258564585996,49.0,Idle,2025-04-01 20:57:42
VEH00497,EV,41.809729014983006,-87.62221373244144,76.0,Idle,2025-04-01 19:41:34
VEH00498,EV,41.87697333070357,-87.63978743661514,66.0,Idle,2025-04-01 21:18:17
VEH00499,EV,41.87983869522756,-87.64179898195955,27.0,Idle,2025-04-01 23:33:53
VEH00500,EV,41.991040572449755,-87.65941523736134,60.0,Idle,2025-04-01 21:56:58
VEH00501,EV,41.897056573560505,-87.62283059976332,94.0,Idle,2025-04-01 22:55:38
VEH00502,EV,41.87838861232186,-87.62619417133935,87.0,Idle,2025-04-01 20:11:41
VEH00503,EV,41.945907954833835,-87.68340761282386,73.0,Idle,2025-04-01 18:09:57
VEH00504,EV,41.87369688077337,-87.62548373275236,56.0,Idle,2025-04-01 20:29:20
VEH00505,EV,41.88436582463881,-87.62080988839267,82.0,Idle,2025-04-01 22:12:26
VEH00506,EV,41.77526288988085,-87.595579102585,87.0,Idle,2025-04-01 23:51:03
VEH00507,EV,41.807190250512726,-87.59363631428718,98.0,Idle,2025-04-01 22:27:12
VEH00508,EV,41.92169204960085,-87.65359792181152,56.0,Idle,2025-04-01 19:04:00
VEH00509,EV,41.88629470936995,-87.61900886157292,71.0,Idle,2025-04-01 18:20:44
VEH00510,EV,41.78340040846401,-87.75184407704225,59.0,Idle,2025-04-01 20:33:38
VEH00511,EV,41.79006643079682,-87.76635900719651,94.0,Idle,2025-04-01 18:21:57
VEH00512,EV,41.94568063367773,-87.65172602841074,66.0,Idle,2025-04-01 22:48:03
VEH00513,EV,41.895225764826684,-87.62469556224552,44.0,Idle,2025-04-01 19:12:54
VEH00514,EV,41.87746649167649,-87.64524517098899,22.0,Idle,2025-04-01 22:12:17
VEH00515,EV,41.87606158227724,-87.66464440997048,39.0,Idle,2025-04-01 22:47:47
VEH00516,EV,41.97879030549285,-87.90104712327184,76.0,Idle,2025-04-01 21:00:02
VEH00517,EV,41.896275787387985,-87.63708329560396,35.0,Idle,2025-04-01 21:06:33
VEH00518,EV,41.88082694282404,-87.61697992545379,97.0,Idle,2025-04-01 22:20:52
VEH00519,EV,41.87145144876114,-87.66662430579777,47.0,Idle,2025-04-01 21:49:32
VEH00520,EV,41.976164776923845,-87.90630127069265,48.0,Idle,2025-04-01 17:16:29
VEH00521,EV,41.8335351396671,-87.66865478362682,24.0,Idle,2025-04-01 17:53:34
VEH00522,EV,41.88330091505656,-87.62152387939292,80.0,Idle,2025-04-01 18:00:06
VEH00523,EV,41.922249542856804,-87.70328193819569,37.0,Idle,2025-04-01 18:14:05
VEH00524,EV,41.898638113944365,-87.6296757991046,60.0,Idle,2025-04-01 18:53:09
VEH00525,EV,41.983106705715905,-87.91142953316653,74.0,Idle,2025-04-01 23:03:56
VEH00526,EV,41.89535223900932,-87.62782780622076,26.0,Idle,2025-04-01 22:51:07
VEH00527,EV,41.88082392674946,-87.6307603208722,88.0,Idle,2025-04-01 22:35:38
VEH00528,EV,41.88132212149254,-87.62581704243685,67.0,Idle,2025-04-01 22:15:12
VEH00529,EV,41.975799970142766,-87.90962222306442,81.0,Idle,2025-04-01 19:44:16
VEH00530,EV,41.891085044492456,-87.62159357459527,90.0,Idle,2025-04-01 21:48:27
VEH00531,EV,41.90060056828,-87.63442224544183,56.0,Idle,2025-04-01 18:14:48
VEH00532,EV,41.979646780660005,-87.91387903221755,36.0,Idle,2025-04-01 23:45:14
VEH00533,EV,41.903146288347436,-87.67271164128498,38.0,Idle,2025-04-01 20:12:28
VEH00534,EV,41.89131491542994,-87.6221308345285,34.0,Idle,2025-04-01 19:54:49
VEH00535,EV,41.97977026647473,-87.90994869275374,20.0,Idle,2025-04-01 21:21:45
VEH00536,EV,41.67719145985667,-87.63211294148402,74.0,Idle,2025-04-01 21:08:36
VEH00537,EV,41.97832400961597,-87.91468551850284,84.0,Idle,2025-04-01 20:27:50
VEH00538,EV,41.87989834756825,-87.62212704969721,55.0,Idle,2025-04-01 22:51:43
VEH00539,EV,41.90046496730215,-87.62935379742243,66.0,Idle,2025-04-01 23:21:31
VEH00540,EV,41.981185733282,-87.9023658043784,64.0,Idle,2025-04-01 23:02:45
VEH00541,EV,41.85395249769649,-87.66880291574296,21.0,Idle,2025-04-01 22:11:39
VEH00542,EV,41.86744018504889,-87.67176966051795,59.0,Idle,2025-04-01 21:26:05
VEH00543,EV,41.98207434562467,-87.91337975403862,50.0,Idle,2025-04-01 20:10:55
VEH00544,EV,41.87550490546996,-87.66462304320001,92.0,Idle,2025-04-01 23:55:50
VEH00545,EV,41.8934722847687,-87.63015807013737,85.0,Idle,2025-04-01 21:06:22
VEH00546,EV,41.90363791744897,-87.635638785604,21.0,Idle,2025-04-01 20:15:17
VEH00547,EV,41.87586086696192,-87.6398102712102,69.0,Idle,2025-04-01 17:48:10
VEH00548,EV,41.89294334029799,-87.62702628541396,59.0,Idle,2025-04-01 21:29:19
VEH00549,EV,41.89863029322982,-87.61626226792943,79.0,Idle,2025-04-01 18:45:21
VEH00550,EV,41.877155682165686,-87.64063520625963,91.0,Idle,2025-04-01 18:06:24
VEH00551,EV,41.87710280166648,-87.63315357332328,52.0,Idle,2025-04-01 19:09:26
VEH00552,EV,41.88871364168356,-87.62663912548686,98.0,Idle,2025-04-01 18:07:04
VEH00553,EV,41.976732548988146,-87.90260274808897,36.0,Idle,2025-04-01 17:06:35
VEH00554,EV,41.87252078801716,-87.66128720302692,84.0,Idle,2025-04-01 21:04:53
VEH00555,EV,41.87680626056639,-87.66484116900027,80.0,Idle,2025-04-01 22:54:12
VEH00556,EV,41.8889199676883,-87.60896127395633,56.0,Idle,2025-04-01 21:15:49
VEH00557,EV,41.978023915465,-87.9156498412177,80.0,Idle,2025-04-01 22:24:49
VEH00558,EV,41.98263384496372,-87.89989638022655,54.0,Idle,2025-04-01 20:01:11
VEH00559,EV,41.90025890653411,-87.63470219957564,42.0,Idle,2025-04-01 18:21:18
VEH00560,EV,41.97969560503514,-87.9014794254552,53.0,Idle,2025-04-01 20:42:07
VEH00561,EV,41.883700380992735,-87.62844376987232,86.0,Idle,2025-04-01 19:17:47
VEH00562,EV,41.879903820680155,-87.63245383623143,45.0,Idle,2025-04-01 23:24:55
VEH00563,EV,41.88922623952226,-87.62426686039328,39.0,Idle,2025-04-01 19:46:08
VEH00564,EV,41.884577359576724,-87.62920652231539,40.0,Idle,2025-04-01 23:01:08
VEH00565,EV,41.982992603835555,-87.90418217657212,71.0,Idle,2025-04-01 21:24:43
VEH00566,EV,41.74625022412251,-87.71200998690351,38.0,Idle,2025-04-01 23:10:08
VEH00567,EV,41.88032891570565,-87.63016753415208,62.0,Idle,2025-04-01 23:23:50
VEH00568,EV,41.980388844733255,-87.89918094857023,73.0,Idle,2025-04-01 23:49:45
VEH00569,EV,41.97469620777001,-87.90468611457962,66.0,Idle,2025-04-01 17:09:28
VEH00570,EV,41.87040248909335,-87.66353267832669,95.0,Idle,2025-04-01 21:05:48
VEH00571,EV,41.903900776857995,-87.63474972587446,53.0,Idle,2025-04-01 21:20:49
VEH00572,EV,41.98216843005167,-87.89983684001328,86.0,Idle,2025-04-01 17:30:02
VEH00573,EV,41.98051314417435,-87.90373734860036,64.0,Idle,2025-04-01 20:19:16
VEH00574,EV,41.921978732112926,-87.65104467218202,84.0,Idle,2025-04-01 23:22:07
VEH00575,EV,41.879841933608006,-87.62482067308986,22.0,Idle,2025-04-01 17:22:43
VEH00576,EV,41.89708591954974,-87.63356644737638,64.0,Idle,2025-04-01 23:56:59
VEH00577,EV,41.881730978265516,-87.64461693375506,94.0,Idle,2025-04-01 19:29:19
VEH00578,EV,42.00584768438591,-87.69434779229046,35.0,Idle,2025-04-01 18:41:42
VEH00579,EV,41.98352866585083,-87.90052738230936,35.0,Idle,2025-04-01 22:09:54
VEH00580,EV,41.900638167832035,-87.63553464159534,58.0,Idle,2025-04-01 17:13:47
VEH00581,EV,41.98172291431767,-87.72062453288846,46.0,Idle,2025-04-01 22:06:27
VEH00582,EV,41.946051749182665,-87.65878347304124,95.0,Idle,2025-04-01 23:31:51
VEH00583,EV,41.89396650198965,-87.61704386245623,87.0,Idle,2025-04-01 20:14:07
VEH00584,EV,41.78367099102942,-87.76603833409145,35.0,Idle,2025-04-01 17:51:32
VEH00585,EV,41.88451327339893,-87.63027410780303,42.0,Idle,2025-04-01 22:26:48
VEH00586,EV,41.9548640553005,-87.65008106135306,66.0,Idle,2025-04-01 19:39:22
VEH00587,EV,41.8949348027624,-87.62765727003665,79.0,Idle,2025-04-01 22:51:35
VEH00588,EV,41.858412640495885,-87.62048597414868,35.0,Idle,2025-04-01 21:04:28
VEH00589,EV,41.97714090492785,-87.89985671050479,76.0,Idle,2025-04-01 20:48:26
VEH00590,EV,41.87763518298108,-87.62250780320946,88.0,Idle,2025-04-01 22:23:30
VEH00591,EV,41.87871292500709,-87.64058577203079,57.0,Idle,2025-04-01 21:39:09
